signal_ts_et,date,time_et,symbol,side,score,underlying_close,fire_rank,c_trend,c_vwap_evt,c_or_evt,c_squeeze,c_rsi,c_vol
2026-06-18T11:15:00-04:00,2026-06-18,11:15,AAPL,C,55,298.07,3,True,False,False,True,True,False
2026-06-18T11:15:00-04:00,2026-06-18,11:15,MSFT,P,65,375.96,3,True,True,False,True,False,False
2026-06-18T11:30:00-04:00,2026-06-18,11:30,QQQ,C,45,736.98,2,True,False,False,True,False,False
2026-06-18T11:30:00-04:00,2026-06-18,11:30,SPY,P,70,745.38,5,True,True,True,False,True,False
2026-06-18T11:30:00-04:00,2026-06-18,11:30,MSFT,P,45,375.17,4,True,False,False,True,False,False
2026-06-18T11:30:00-04:00,2026-06-18,11:30,AAPL,C,55,297.11,4,True,False,False,True,True,False
2026-06-18T11:45:00-04:00,2026-06-18,11:45,MSFT,P,45,375.35,5,True,False,False,True,False,False
2026-06-18T11:45:00-04:00,2026-06-18,11:45,QQQ,C,65,735.89,3,True,False,False,True,True,True
2026-06-18T11:45:00-04:00,2026-06-18,11:45,IWM,P,45,293.48,4,True,False,False,False,True,True
2026-06-18T12:00:00-04:00,2026-06-18,12:00,QQQ,C,45,738.3,4,True,False,False,True,False,False
2026-06-18T12:00:00-04:00,2026-06-18,12:00,GOOGL,P,50,365.92,3,True,False,True,False,True,False
2026-06-18T12:00:00-04:00,2026-06-18,12:00,IWM,C,45,293.85,2,False,False,True,True,True,False
2026-06-18T12:00:00-04:00,2026-06-18,12:00,NVDA,C,45,208.97,2,True,False,False,True,False,False
2026-06-18T12:00:00-04:00,2026-06-18,12:00,TSLA,C,45,390.95,1,False,True,True,False,True,False
2026-06-18T12:15:00-04:00,2026-06-18,12:15,META,P,50,575.7,2,True,False,True,False,True,False
2026-06-18T12:15:00-04:00,2026-06-18,12:15,SPY,C,55,746.19,2,False,False,True,True,True,True
2026-06-18T12:15:00-04:00,2026-06-18,12:15,NVDA,C,45,209.24,3,True,False,False,True,False,False
2026-06-18T12:15:00-04:00,2026-06-18,12:15,IWM,C,45,294.19,3,False,False,True,True,True,False
2026-06-18T12:30:00-04:00,2026-06-18,12:30,SPY,C,45,746.65,3,False,False,True,True,True,False
2026-06-18T12:30:00-04:00,2026-06-18,12:30,NVDA,C,45,209.99,4,True,False,False,True,False,False
2026-06-18T12:30:00-04:00,2026-06-18,12:30,META,P,50,576.03,3,True,False,True,False,True,False
2026-06-18T12:30:00-04:00,2026-06-18,12:30,IWM,C,45,294.16,4,False,False,True,True,True,False
2026-06-18T13:30:00-04:00,2026-06-18,13:30,AMZN,C,45,245.29,2,True,False,False,True,False,False
2026-06-18T13:45:00-04:00,2026-06-18,13:45,AMZN,C,45,244.43,3,True,False,False,True,False,False
2026-06-22T10:00:00-04:00,2026-06-22,10:00,QQQ,C,60,744.7,1,True,False,True,True,False,False
2026-06-22T10:00:00-04:00,2026-06-22,10:00,AAPL,C,45,301.74,1,True,False,False,True,False,False
2026-06-22T10:00:00-04:00,2026-06-22,10:00,GOOGL,P,55,354.12,1,True,False,False,True,False,True
2026-06-22T10:00:00-04:00,2026-06-22,10:00,NVDA,C,45,213.07,1,True,False,False,True,False,False
2026-06-22T10:00:00-04:00,2026-06-22,10:00,IWM,C,60,299.45,1,True,False,True,True,False,False
2026-06-22T10:15:00-04:00,2026-06-22,10:15,IWM,C,45,298.31,2,True,False,False,True,False,False
2026-06-22T10:15:00-04:00,2026-06-22,10:15,AMZN,P,55,237.69,1,True,False,False,True,False,True
2026-06-22T10:15:00-04:00,2026-06-22,10:15,TSLA,C,55,413.38,1,True,False,False,True,False,True
2026-06-22T10:15:00-04:00,2026-06-22,10:15,AAPL,C,55,301.85,2,True,False,False,True,False,True
2026-06-22T10:15:00-04:00,2026-06-22,10:15,MSFT,P,60,377.65,1,True,True,True,False,False,False
2026-06-22T10:15:00-04:00,2026-06-22,10:15,GOOGL,P,55,350.35,2,True,False,False,True,False,True
2026-06-22T10:15:00-04:00,2026-06-22,10:15,NVDA,C,45,212.63,2,True,False,False,True,False,False
2026-06-22T10:15:00-04:00,2026-06-22,10:15,META,P,80,572.39,1,True,True,True,True,False,False
2026-06-22T10:30:00-04:00,2026-06-22,10:30,META,P,60,567.65,2,True,False,True,True,False,False
2026-06-22T10:30:00-04:00,2026-06-22,10:30,TSLA,C,55,409.8,2,True,False,False,True,False,True
2026-06-22T10:30:00-04:00,2026-06-22,10:30,GOOGL,P,55,348.83,3,True,False,False,True,False,True
2026-06-22T10:30:00-04:00,2026-06-22,10:30,MSFT,P,45,373.63,2,True,False,False,True,False,False
2026-06-22T10:30:00-04:00,2026-06-22,10:30,QQQ,C,50,740.43,2,True,False,True,False,True,False
2026-06-22T10:30:00-04:00,2026-06-22,10:30,AAPL,C,45,301.2,3,True,False,False,True,False,False
2026-06-22T10:30:00-04:00,2026-06-22,10:30,AMZN,P,45,235.71,2,True,False,False,True,False,False
2026-06-22T10:45:00-04:00,2026-06-22,10:45,META,P,45,567.35,3,True,False,False,True,False,False
2026-06-22T10:45:00-04:00,2026-06-22,10:45,MSFT,P,45,373.94,3,True,False,False,True,False,False
2026-06-22T10:45:00-04:00,2026-06-22,10:45,AMZN,P,45,235.3,3,True,False,False,True,False,False
2026-06-22T10:45:00-04:00,2026-06-22,10:45,GOOGL,P,55,347.6,4,True,False,False,True,False,True
2026-06-22T11:00:00-04:00,2026-06-22,11:00,AMZN,P,45,234.28,4,True,False,False,True,False,False
2026-06-22T11:00:00-04:00,2026-06-22,11:00,SPY,P,45,744.72,1,True,False,False,True,False,False
2026-06-22T11:00:00-04:00,2026-06-22,11:00,MSFT,P,45,372.23,4,True,False,False,True,False,False
2026-06-22T11:00:00-04:00,2026-06-22,11:00,GOOGL,P,55,345.37,5,True,False,False,True,False,True
2026-06-22T11:00:00-04:00,2026-06-22,11:00,META,P,45,562.69,4,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,META,P,45,561.04,5,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,MSFT,P,45,371.3,5,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,SPY,P,45,744.47,2,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,AAPL,C,45,300.11,4,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,TSLA,C,45,410.82,3,True,False,False,True,False,False
2026-06-22T11:15:00-04:00,2026-06-22,11:15,AMZN,P,45,233.6,5,True,False,False,True,False,False
2026-06-22T11:30:00-04:00,2026-06-22,11:30,SPY,P,45,744.39,3,True,False,False,True,False,False
2026-06-22T11:45:00-04:00,2026-06-22,11:45,IWM,C,80,297.99,3,True,True,True,True,False,False
2026-06-22T11:45:00-04:00,2026-06-22,11:45,SPY,P,55,745.89,4,True,False,False,True,True,False
2026-06-22T12:00:00-04:00,2026-06-22,12:00,SPY,P,45,744.61,5,True,False,False,True,False,False
2026-06-22T12:15:00-04:00,2026-06-22,12:15,IWM,C,60,297.75,4,True,False,True,True,False,False
2026-06-22T14:00:00-04:00,2026-06-22,14:00,TSLA,C,45,407.68,4,True,True,False,False,False,False
2026-06-23T10:00:00-04:00,2026-06-23,10:00,MSFT,P,50,374.84,1,True,False,True,False,True,False
2026-06-23T10:00:00-04:00,2026-06-23,10:00,QQQ,P,55,720.69,1,True,False,False,True,False,True
2026-06-23T10:00:00-04:00,2026-06-23,10:00,SPY,P,45,737.17,1,True,False,False,True,False,False
2026-06-23T10:00:00-04:00,2026-06-23,10:00,NVDA,P,55,203.41,1,True,False,False,True,False,True
2026-06-23T10:00:00-04:00,2026-06-23,10:00,TSLA,C,45,389.29,1,False,True,True,False,False,True
2026-06-23T10:15:00-04:00,2026-06-23,10:15,TSLA,P,55,388.89,1,True,False,False,True,False,True
2026-06-23T10:15:00-04:00,2026-06-23,10:15,NVDA,P,45,203.2,2,True,False,False,True,False,False
2026-06-23T10:15:00-04:00,2026-06-23,10:15,QQQ,P,55,722.47,2,True,False,False,True,False,True
2026-06-23T10:30:00-04:00,2026-06-23,10:30,AVGO,P,45,387.0,1,True,False,False,True,False,False
2026-06-23T10:30:00-04:00,2026-06-23,10:30,QQQ,P,45,722.02,3,True,False,False,True,False,False
2026-06-23T10:30:00-04:00,2026-06-23,10:30,NVDA,P,45,203.06,3,True,False,False,True,False,False
2026-06-23T10:30:00-04:00,2026-06-23,10:30,TSLA,P,45,388.08,2,True,False,False,True,False,False
2026-06-23T10:30:00-04:00,2026-06-23,10:30,SPY,P,45,738.9,2,True,False,False,True,False,False
2026-06-23T10:45:00-04:00,2026-06-23,10:45,QQQ,P,45,719.61,4,True,False,False,True,False,False
2026-06-23T10:45:00-04:00,2026-06-23,10:45,TSLA,P,45,387.63,3,True,False,False,True,False,False
2026-06-23T10:45:00-04:00,2026-06-23,10:45,AVGO,P,80,384.4,2,True,True,True,True,False,False
2026-06-23T10:45:00-04:00,2026-06-23,10:45,NVDA,P,45,202.8,4,True,False,False,True,False,False
2026-06-23T10:45:00-04:00,2026-06-23,10:45,SPY,P,45,737.4,3,True,False,False,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,AAPL,C,55,300.09,1,True,False,False,True,True,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,NVDA,P,60,202.24,5,True,False,True,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,TSLA,P,45,386.17,4,True,False,False,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,AVGO,P,60,382.52,3,True,False,True,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,GOOGL,P,60,346.54,1,True,True,True,False,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,SPY,P,45,737.0,4,True,False,False,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,QQQ,P,45,718.87,5,True,False,False,True,False,False
2026-06-23T11:00:00-04:00,2026-06-23,11:00,META,P,45,565.64,1,False,True,True,False,True,False
2026-06-23T11:15:00-04:00,2026-06-23,11:15,AMZN,P,45,234.58,1,False,True,True,False,True,False
2026-06-23T11:15:00-04:00,2026-06-23,11:15,AAPL,C,55,299.15,2,True,False,False,True,True,False
2026-06-23T11:15:00-04:00,2026-06-23,11:15,AVGO,P,45,380.62,4,True,False,False,True,False,False
2026-06-23T11:15:00-04:00,2026-06-23,11:15,SPY,P,65,736.11,5,True,True,False,True,False,False
2026-06-23T11:15:00-04:00,2026-06-23,11:15,TSLA,P,45,385.71,5,True,False,False,True,False,False
2026-06-23T11:30:00-04:00,2026-06-23,11:30,AAPL,C,55,298.55,3,True,False,False,True,True,False
2026-06-23T11:30:00-04:00,2026-06-23,11:30,AVGO,P,45,379.51,5,True,False,False,True,False,False
2026-06-23T11:30:00-04:00,2026-06-23,11:30,MSFT,P,45,372.96,2,False,True,True,False,True,False
2026-06-23T12:00:00-04:00,2026-06-23,12:00,AMZN,P,50,234.58,2,True,False,True,False,True,False
2026-06-23T12:15:00-04:00,2026-06-23,12:15,AMZN,P,50,234.51,3,True,False,True,False,True,False
2026-06-23T12:30:00-04:00,2026-06-23,12:30,AMZN,P,50,234.62,4,True,False,True,False,True,False
2026-06-23T12:30:00-04:00,2026-06-23,12:30,GOOGL,P,50,347.6,2,True,False,True,False,True,False
2026-06-23T12:30:00-04:00,2026-06-23,12:30,META,P,45,563.83,2,True,False,False,True,False,False
2026-06-23T12:45:00-04:00,2026-06-23,12:45,META,P,70,565.2,3,True,False,True,True,True,False
2026-06-23T12:45:00-04:00,2026-06-23,12:45,GOOGL,P,70,347.55,3,True,False,True,True,True,False
2026-06-23T12:45:00-04:00,2026-06-23,12:45,AMZN,P,50,234.9,5,True,False,True,False,True,False
2026-06-23T13:00:00-04:00,2026-06-23,13:00,IWM,C,55,297.2,1,True,False,False,True,True,False
2026-06-23T13:00:00-04:00,2026-06-23,13:00,META,P,55,566.19,4,True,False,False,True,True,False
2026-06-23T13:00:00-04:00,2026-06-23,13:00,GOOGL,P,55,347.96,4,True,False,False,True,True,False
2026-06-23T13:15:00-04:00,2026-06-23,13:15,IWM,C,55,297.25,2,True,False,False,True,True,False
2026-06-23T13:15:00-04:00,2026-06-23,13:15,META,P,55,565.2,5,True,False,False,True,True,False
2026-06-23T13:15:00-04:00,2026-06-23,13:15,GOOGL,P,70,347.62,5,True,False,True,True,True,False
2026-06-23T13:30:00-04:00,2026-06-23,13:30,AAPL,C,50,299.39,4,False,True,False,True,True,False
2026-06-23T13:30:00-04:00,2026-06-23,13:30,IWM,C,55,297.35,3,True,False,False,True,True,False
2026-06-23T13:45:00-04:00,2026-06-23,13:45,IWM,C,55,296.87,4,True,False,False,True,True,False
2026-06-24T10:00:00-04:00,2026-06-24,10:00,AVGO,P,45,382.07,1,True,False,False,True,False,False
2026-06-24T10:00:00-04:00,2026-06-24,10:00,IWM,C,45,297.25,1,False,True,True,False,False,True
2026-06-24T10:00:00-04:00,2026-06-24,10:00,IWM,P,45,297.25,1,True,False,False,False,True,True
2026-06-24T10:00:00-04:00,2026-06-24,10:00,NVDA,P,70,200.25,1,True,False,True,True,False,True
2026-06-24T10:00:00-04:00,2026-06-24,10:00,AAPL,P,60,294.77,1,True,False,True,True,False,False
2026-06-24T10:00:00-04:00,2026-06-24,10:00,GOOGL,C,45,350.3,1,False,False,True,True,False,True
2026-06-24T10:00:00-04:00,2026-06-24,10:00,SPY,P,50,735.93,1,True,False,True,False,True,False
2026-06-24T10:00:00-04:00,2026-06-24,10:00,SPY,C,45,735.93,1,False,True,True,False,True,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,META,P,45,561.4,1,True,False,False,True,False,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,IWM,P,70,296.6,2,True,False,True,True,True,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,SPY,P,60,735.59,2,True,False,True,True,False,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,QQQ,P,45,714.29,1,True,False,False,True,False,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,NVDA,P,45,199.62,2,True,False,False,True,False,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,AAPL,P,45,294.88,2,True,False,False,True,False,False
2026-06-24T10:15:00-04:00,2026-06-24,10:15,TSLA,C,45,381.34,1,False,False,True,True,True,False
2026-06-24T10:30:00-04:00,2026-06-24,10:30,AVGO,P,45,382.1,2,True,False,False,True,False,False
2026-06-24T10:30:00-04:00,2026-06-24,10:30,SPY,P,50,736.49,3,True,False,True,False,True,False
2026-06-24T10:30:00-04:00,2026-06-24,10:30,NVDA,P,45,199.87,3,True,False,False,True,False,False
2026-06-24T10:30:00-04:00,2026-06-24,10:30,AAPL,P,60,295.46,3,True,False,True,True,False,False
2026-06-24T10:30:00-04:00,2026-06-24,10:30,QQQ,C,45,715.15,1,False,True,True,False,True,False
2026-06-24T10:45:00-04:00,2026-06-24,10:45,NVDA,C,45,200.76,1,False,True,True,False,True,False
2026-06-24T10:45:00-04:00,2026-06-24,10:45,TSLA,C,45,381.4,2,False,False,True,True,True,False
2026-06-24T10:45:00-04:00,2026-06-24,10:45,QQQ,P,50,717.09,2,True,False,True,False,True,False
2026-06-24T10:45:00-04:00,2026-06-24,10:45,AVGO,C,45,383.58,1,False,True,True,False,True,False
2026-06-24T11:00:00-04:00,2026-06-24,11:00,TSLA,P,50,383.45,1,True,False,True,False,True,False
2026-06-24T11:00:00-04:00,2026-06-24,11:00,AMZN,C,45,241.01,1,True,False,False,True,False,False
2026-06-24T11:00:00-04:00,2026-06-24,11:00,NVDA,P,50,201.18,4,True,False,True,False,True,False
2026-06-24T11:00:00-04:00,2026-06-24,11:00,IWM,C,45,299.09,2,True,False,False,True,False,False
2026-06-24T11:15:00-04:00,2026-06-24,11:15,QQQ,P,50,716.98,3,True,False,True,False,True,False
2026-06-24T11:15:00-04:00,2026-06-24,11:15,IWM,C,45,299.08,3,True,False,False,True,False,False
2026-06-24T11:15:00-04:00,2026-06-24,11:15,AMZN,C,45,241.89,2,True,False,False,True,False,False
2026-06-24T11:30:00-04:00,2026-06-24,11:30,QQQ,P,50,717.42,4,True,False,True,False,True,False
2026-06-24T11:30:00-04:00,2026-06-24,11:30,TSLA,P,50,383.77,2,True,False,True,False,True,False
2026-06-24T11:30:00-04:00,2026-06-24,11:30,IWM,C,45,299.58,4,True,False,False,True,False,False
2026-06-24T11:30:00-04:00,2026-06-24,11:30,AMZN,C,45,241.82,3,True,False,False,True,False,False
2026-06-24T11:45:00-04:00,2026-06-24,11:45,TSLA,P,60,381.8,3,True,True,True,False,False,False
2026-06-24T11:45:00-04:00,2026-06-24,11:45,AMZN,C,45,241.07,4,True,False,False,True,False,False
2026-06-24T12:00:00-04:00,2026-06-24,12:00,QQQ,P,50,716.3,5,True,False,True,False,True,False
2026-06-24T12:45:00-04:00,2026-06-24,12:45,NVDA,P,45,199.66,5,True,True,False,False,False,False
2026-06-24T13:00:00-04:00,2026-06-24,13:00,TSLA,P,45,378.49,4,True,False,False,True,False,False
2026-06-24T13:00:00-04:00,2026-06-24,13:00,MSFT,P,55,372.86,1,True,False,False,True,True,False
2026-06-24T13:15:00-04:00,2026-06-24,13:15,META,P,45,558.72,2,True,False,False,True,False,False
2026-06-24T13:15:00-04:00,2026-06-24,13:15,TSLA,P,45,377.6,5,True,False,False,True,False,False
2026-06-24T13:15:00-04:00,2026-06-24,13:15,MSFT,P,45,372.04,2,True,False,False,True,False,False
2026-06-24T13:30:00-04:00,2026-06-24,13:30,META,P,45,556.86,3,True,False,False,True,False,False
2026-06-24T13:30:00-04:00,2026-06-24,13:30,MSFT,P,45,370.91,3,True,False,False,True,False,False
2026-06-24T13:45:00-04:00,2026-06-24,13:45,META,P,45,556.38,4,True,False,False,True,False,False
2026-06-24T13:45:00-04:00,2026-06-24,13:45,SPY,P,45,731.95,4,True,False,False,True,False,False
2026-06-24T13:45:00-04:00,2026-06-24,13:45,MSFT,P,45,370.7,4,True,False,False,True,False,False
2026-06-24T14:00:00-04:00,2026-06-24,14:00,SPY,P,45,731.87,5,True,False,False,True,False,False
2026-06-24T14:00:00-04:00,2026-06-24,14:00,MSFT,P,45,370.67,5,True,False,False,True,False,False
2026-06-24T14:00:00-04:00,2026-06-24,14:00,AVGO,P,45,379.76,3,True,False,False,True,False,False
2026-06-24T14:00:00-04:00,2026-06-24,14:00,META,P,45,556.28,5,True,False,False,True,False,False
2026-06-24T14:15:00-04:00,2026-06-24,14:15,AVGO,P,45,380.21,4,True,False,False,True,False,False
2026-06-24T14:15:00-04:00,2026-06-24,14:15,GOOGL,P,55,348.52,1,True,False,False,True,True,False
2026-06-25T10:00:00-04:00,2026-06-25,10:00,AVGO,P,55,373.16,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,AMZN,P,55,227.58,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,QQQ,P,55,705.76,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,NVDA,P,55,192.38,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,GOOGL,P,45,339.11,1,True,False,False,True,False,False
2026-06-25T10:00:00-04:00,2026-06-25,10:00,AAPL,P,55,278.97,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,SPY,P,55,729.84,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,TSLA,P,55,371.78,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,META,P,55,547.54,1,True,False,False,True,False,True
2026-06-25T10:00:00-04:00,2026-06-25,10:00,MSFT,P,55,357.43,1,True,False,False,True,False,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,QQQ,P,45,711.39,2,True,False,False,False,True,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,SPY,C,55,734.12,1,False,True,True,False,True,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,NVDA,P,55,194.42,2,True,False,False,True,False,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,SPY,P,45,734.12,2,True,False,False,False,True,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,AMZN,P,45,227.84,2,True,False,False,True,False,False
2026-06-25T10:15:00-04:00,2026-06-25,10:15,AAPL,P,55,278.46,2,True,False,False,True,False,True
2026-06-25T10:15:00-04:00,2026-06-25,10:15,GOOGL,P,60,339.71,2,True,False,True,True,False,False
2026-06-25T10:15:00-04:00,2026-06-25,10:15,TSLA,C,45,375.82,1,False,True,True,False,True,False
2026-06-25T10:15:00-04:00,2026-06-25,10:15,IWM,C,60,299.42,1,True,True,True,False,False,False
2026-06-25T10:15:00-04:00,2026-06-25,10:15,MSFT,P,45,358.35,2,True,False,False,True,False,False
2026-06-25T10:30:00-04:00,2026-06-25,10:30,AAPL,P,55,279.63,3,True,False,False,True,False,True
2026-06-25T10:30:00-04:00,2026-06-25,10:30,AMZN,P,45,229.04,3,True,False,False,True,False,False
2026-06-25T10:30:00-04:00,2026-06-25,10:30,GOOGL,P,60,340.24,3,True,False,True,True,False,False
2026-06-25T10:30:00-04:00,2026-06-25,10:30,NVDA,P,45,194.49,3,True,False,False,True,False,False
2026-06-25T10:30:00-04:00,2026-06-25,10:30,TSLA,P,50,376.42,2,True,False,True,False,True,False
2026-06-25T10:30:00-04:00,2026-06-25,10:30,MSFT,P,45,359.88,3,True,False,False,True,False,False
2026-06-25T10:45:00-04:00,2026-06-25,10:45,AMZN,P,45,229.33,4,True,False,False,True,False,False
2026-06-25T10:45:00-04:00,2026-06-25,10:45,AAPL,P,45,279.73,4,True,False,False,True,False,False
2026-06-25T10:45:00-04:00,2026-06-25,10:45,TSLA,P,50,376.35,3,True,False,True,False,True,False
2026-06-25T10:45:00-04:00,2026-06-25,10:45,MSFT,P,45,357.73,4,True,False,False,True,False,False
2026-06-25T10:45:00-04:00,2026-06-25,10:45,IWM,C,45,300.1,2,True,False,False,True,False,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,MSFT,P,45,355.55,5,True,False,False,True,False,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,SPY,P,50,735.23,3,True,False,True,False,True,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,TSLA,P,60,374.71,4,True,True,True,False,False,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,AMZN,P,45,228.56,5,True,False,False,True,False,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,AAPL,P,45,277.61,5,True,False,False,True,False,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,AVGO,C,45,382.48,1,False,True,True,False,True,False
2026-06-25T11:00:00-04:00,2026-06-25,11:00,IWM,C,60,300.44,3,True,False,True,True,False,False
2026-06-25T11:15:00-04:00,2026-06-25,11:15,IWM,C,55,298.46,4,True,False,False,True,True,False
2026-06-25T11:15:00-04:00,2026-06-25,11:15,SPY,P,55,732.97,4,True,True,False,False,True,False
2026-06-25T11:30:00-04:00,2026-06-25,11:30,SPY,C,45,734.29,2,False,False,True,True,True,False
2026-06-25T11:45:00-04:00,2026-06-25,11:45,SPY,C,45,734.77,3,False,False,True,True,True,False
2026-06-25T11:45:00-04:00,2026-06-25,11:45,AVGO,C,45,382.88,2,False,False,True,True,True,False
2026-06-25T12:00:00-04:00,2026-06-25,12:00,META,P,60,549.93,2,True,False,True,True,False,False
2026-06-25T12:00:00-04:00,2026-06-25,12:00,AVGO,C,45,382.62,3,False,False,True,True,True,False
2026-06-25T12:00:00-04:00,2026-06-25,12:00,SPY,C,45,734.14,4,False,False,True,True,True,False
2026-06-25T12:15:00-04:00,2026-06-25,12:15,META,P,65,548.42,3,True,True,False,True,False,False
2026-06-25T12:30:00-04:00,2026-06-25,12:30,META,P,45,547.45,4,True,False,False,True,False,False
2026-06-25T12:30:00-04:00,2026-06-25,12:30,TSLA,P,45,374.39,5,True,True,False,False,False,False
2026-06-25T12:45:00-04:00,2026-06-25,12:45,META,P,45,547.1,5,True,False,False,True,False,False
2026-06-25T12:45:00-04:00,2026-06-25,12:45,NVDA,P,45,195.0,4,True,True,False,False,False,False
2026-06-25T13:15:00-04:00,2026-06-25,13:15,TSLA,C,45,374.0,2,False,False,True,True,True,False
2026-06-25T14:00:00-04:00,2026-06-25,14:00,SPY,P,55,733.45,5,True,False,False,True,True,False
2026-06-25T14:15:00-04:00,2026-06-25,14:15,NVDA,P,45,194.34,5,True,False,False,True,False,False
2026-06-25T14:15:00-04:00,2026-06-25,14:15,AAPL,C,45,278.29,1,False,True,True,False,True,False
2026-06-26T10:00:00-04:00,2026-06-26,10:00,TSLA,P,45,374.73,1,True,False,False,False,True,True
2026-06-26T10:00:00-04:00,2026-06-26,10:00,SPY,P,45,730.9,1,True,False,False,True,False,False
2026-06-26T10:00:00-04:00,2026-06-26,10:00,AVGO,P,55,368.82,1,True,False,False,True,False,True
2026-06-26T10:00:00-04:00,2026-06-26,10:00,QQQ,P,55,709.12,1,True,False,False,True,False,True
2026-06-26T10:00:00-04:00,2026-06-26,10:00,AMZN,C,45,227.67,1,False,False,True,True,True,False
2026-06-26T10:00:00-04:00,2026-06-26,10:00,AVGO,C,45,368.82,1,False,True,True,False,False,True
2026-06-26T10:00:00-04:00,2026-06-26,10:00,NVDA,P,45,193.56,1,True,False,False,True,False,False
2026-06-26T10:15:00-04:00,2026-06-26,10:15,QQQ,P,65,712.59,2,True,False,False,True,True,True
2026-06-26T10:15:00-04:00,2026-06-26,10:15,AVGO,P,45,370.4,2,True,False,False,True,False,False
2026-06-26T10:30:00-04:00,2026-06-26,10:30,GOOGL,P,45,338.83,1,True,False,False,True,False,False
2026-06-26T10:30:00-04:00,2026-06-26,10:30,AVGO,P,60,368.86,3,True,False,True,True,False,False
2026-06-26T10:30:00-04:00,2026-06-26,10:30,NVDA,P,45,193.72,2,True,False,False,True,False,False
2026-06-26T10:30:00-04:00,2026-06-26,10:30,QQQ,P,55,712.72,3,True,False,False,True,True,False
2026-06-26T10:45:00-04:00,2026-06-26,10:45,IWM,C,45,298.23,1,True,False,False,False,True,True
2026-06-26T10:45:00-04:00,2026-06-26,10:45,QQQ,P,45,710.2,4,True,False,False,True,False,False
2026-06-26T10:45:00-04:00,2026-06-26,10:45,GOOGL,P,55,340.51,2,True,False,False,True,True,False
2026-06-26T10:45:00-04:00,2026-06-26,10:45,NVDA,P,80,192.88,3,True,True,True,True,False,False
2026-06-26T10:45:00-04:00,2026-06-26,10:45,AVGO,P,65,366.05,4,True,True,False,True,False,False
2026-06-26T11:00:00-04:00,2026-06-26,11:00,QQQ,P,45,710.5,5,True,False,False,True,False,False
2026-06-26T11:00:00-04:00,2026-06-26,11:00,AVGO,P,45,366.16,5,True,False,False,True,False,False
2026-06-26T11:00:00-04:00,2026-06-26,11:00,IWM,C,55,298.16,2,True,False,False,True,True,False
2026-06-26T11:00:00-04:00,2026-06-26,11:00,GOOGL,P,55,340.94,3,True,False,False,True,True,False
2026-06-26T11:15:00-04:00,2026-06-26,11:15,IWM,C,55,297.89,3,True,False,False,True,True,False
2026-06-26T11:15:00-04:00,2026-06-26,11:15,NVDA,P,60,192.68,4,True,False,True,True,False,False
2026-06-26T11:15:00-04:00,2026-06-26,11:15,GOOGL,P,50,341.61,4,True,False,True,False,True,False
2026-06-26T11:30:00-04:00,2026-06-26,11:30,IWM,C,45,299.15,4,True,False,False,True,False,False
2026-06-26T11:30:00-04:00,2026-06-26,11:30,AVGO,C,45,369.59,2,False,True,True,False,True,False
2026-06-26T11:45:00-04:00,2026-06-26,11:45,AAPL,P,50,278.12,1,True,False,True,False,True,False
2026-06-26T12:00:00-04:00,2026-06-26,12:00,MSFT,C,45,370.19,1,True,False,False,True,False,False
